,close,high,low,open,timestamp,volume
8941,3242.5,3245.0,3241.78,3244.97,1545022860,25.985767000000003
8942,3241.45,3243.32,3241.45,3242.53,1545022920,6.033289
8943,3240.63,3241.82,3240.6,3241.44,1545022980,5.735066000000001
8944,3240.68,3242.89,3240.61,3240.61,1545023040,7.559479
8945,3241.76,3243.65,3240.7,3240.7,1545023100,10.318616
8946,3241.35,3242.7,3241.34,3241.35,1545023160,5.255562
8947,3240.71,3242.56,3240.6,3241.33,1545023220,4.512336
8948,3240.04,3241.35,3240.02,3241.17,1545023280,5.682739
8949,3239.01,3240.95,3238.77,3240.02,1545023340,5.522868
8950,3239.14,3240.51,3239.03,3240.51,1545023400,5.207957
8951,3240.28,3240.42,3239.14,3239.14,1545023460,4.038942
8952,3237.96,3240.28,3237.95,3240.1,1545023520,3.8035019999999995
8953,3239.05,3239.06,3237.96,3237.96,1545023580,8.178397
8954,3238.24,3239.05,3238.1,3238.1,1545023640,7.158015
8955,3241.04,3245.0,3238.16,3238.67,1545023700,20.879406
8956,3241.36,3241.62,3239.81,3239.81,1545023760,3.270922
8957,3241.27,3242.3,3241.05,3241.14,1545023820,4.805134
8958,3242.2,3242.4,3241.31,3241.88,1545023880,7.6938960000000005
8959,3241.54,3242.39,3241.38,3242.0,1545023940,4.2168529999999995
8960,3242.08,3243.34,3241.54,3241.54,1545024000,11.006808
8961,3242.08,3242.52,3242.08,3242.08,1545024060,10.751458
8962,3240.75,3243.04,3240.73,3242.08,1545024120,13.568689000000001
8963,3241.0,3242.36,3240.73,3240.75,1545024180,56.374161
8964,3238.69,3241.03,3238.21,3241.0,1545024240,7.654509
8965,3239.26,3240.0,3238.23,3238.23,1545024300,5.287491999999999
8966,3239.05,3239.96,3238.54,3238.65,1545024360,12.168578
8967,3239.65,3239.81,3238.63,3239.44,1545024420,3.8379440000000002
8968,3239.91,3240.94,3238.7,3238.71,1545024480,7.377841
8969,3239.78,3240.22,3239.2,3239.2,1545024540,5.824105
8970,3239.51,3240.0,3239.2,3239.78,1545024600,6.604272
8971,3240.93,3241.04,3239.78,3239.98,1545024660,5.71934
8972,3240.1,3241.07,3240.1,3241.07,1545024720,6.681196000000001
8973,3241.7,3241.7,3240.01,3241.0,1545024780,6.006593
8974,3241.37,3241.7,3241.0,3241.24,1545024840,5.956467
8975,3241.02,3241.82,3241.0,3241.37,1545024900,5.602291999999999
8976,3241.75,3241.81,3241.02,3241.02,1545024960,23.541681
8977,3241.5,3241.69,3241.5,3241.58,1545025020,4.279382
8978,3242.89,3243.95,3241.5,3241.5,1545025080,4.720114
8979,3243.04,3243.5,3243.04,3243.05,1545025140,4.718133
8980,3242.2,3243.27,3241.51,3243.23,1545025200,17.262275
8981,3241.53,3242.42,3241.51,3241.53,1545025260,5.021673000000001
8982,3241.52,3242.39,3241.5,3242.13,1545025320,5.525476
8983,3242.01,3242.29,3241.5,3241.52,1545025380,9.918257
8984,3241.51,3242.4,3241.51,3242.4,1545025440,5.95644
8985,3241.6,3242.29,3241.5,3242.29,1545025500,11.645135
8986,3242.0,3242.79,3241.58,3241.6,1545025560,4.968303
8987,3244.93,3244.96,3242.0,3242.0,1545025620,7.715064999999999
8988,3246.88,3247.87,3243.55,3244.9,1545025680,23.110446
8989,3246.06,3247.88,3245.22,3246.87,1545025740,16.046571
8990,3246.0,3248.03,3245.74,3245.9,1545025800,22.870046
8991,3243.07,3247.07,3243.07,3246.13,1545025860,10.815314
8992,3245.07,3246.5,3242.97,3243.69,1545025920,27.53261
8993,3246.07,3246.15,3245.0,3245.04,1545025980,3.958249
8994,3246.19,3246.49,3246.06,3246.08,1545026040,5.032066
8995,3246.2,3246.45,3246.0,3246.06,1545026100,10.932235
8996,3246.85,3246.97,3246.2,3246.5,1545026160,4.563469
8997,3246.66,3247.78,3246.2,3246.2,1545026220,8.398235000000001
8998,3247.17,3247.23,3246.24,3246.85,1545026280,4.820807
8999,3246.87,3247.28,3246.24,3247.17,1545026340,8.529399
9000,3246.53,3247.27,3246.25,3246.87,1545026400,11.386605
9001,3247.64,3248.02,3247.27,3247.27,1545026460,10.628826
9002,3248.28,3248.7,3247.47,3248.02,1545026520,12.594495
9003,3250.0,3250.0,3248.7,3248.7,1545026580,48.39313
9004,3247.36,3250.69,3247.3,3250.0,1545026640,22.161312
9005,3247.98,3249.04,3247.36,3247.8,1545026700,9.106111
9006,3247.05,3247.98,3247.01,3247.41,1545026760,19.468377
9007,3249.86,3249.86,3247.32,3247.7,1545026820,5.647857
9008,3251.63,3251.99,3248.39,3249.16,1545026880,14.211056
9009,3256.25,3256.25,3251.02,3251.97,1545026940,26.987068
9010,3254.0,3257.0,3250.63,3256.0,1545027000,31.634871
9011,3256.9,3256.9,3253.78,3254.64,1545027060,13.447472
9012,3258.98,3260.0,3256.68,3256.99,1545027120,20.860794
9013,3262.31,3262.8,3258.53,3258.98,1545027180,33.14031
9014,3258.98,3262.0,3258.36,3261.31,1545027240,15.574418
9015,3263.84,3270.0,3259.1,3259.64,1545027300,67.728175
9016,3261.92,3263.84,3261.59,3263.82,1545027360,10.108214
9017,3259.59,3263.61,3259.05,3261.85,1545027420,40.950536
9018,3260.05,3261.65,3259.65,3261.65,1545027480,11.350949
9019,3260.96,3262.89,3259.52,3260.04,1545027540,17.593539
9020,3259.0,3260.96,3258.54,3260.96,1545027600,20.605251000000003
9021,3255.99,3258.99,3254.49,3258.54,1545027660,23.323428
9022,3254.88,3256.9,3254.68,3255.2,1545027720,13.354647
9023,3257.02,3257.99,3254.0,3254.69,1545027780,12.918583
9024,3257.47,3257.98,3256.11,3257.81,1545027840,5.087551
9025,3259.04,3259.7,3257.09,3257.26,1545027900,9.487638
9026,3260.0,3260.02,3258.03,3259.04,1545027960,11.692733
9027,3260.5,3260.52,3260.0,3260.0,1545028020,10.739435
9028,3260.26,3260.52,3260.01,3260.35,1545028080,9.240317999999998
9029,3260.22,3260.84,3260.01,3260.5,1545028140,19.537994
9030,3258.05,3260.65,3257.77,3260.19,1545028200,36.531743
9031,3258.14,3258.14,3257.02,3257.8,1545028260,24.601606
9032,3259.57,3260.0,3258.26,3258.89,1545028320,19.590351000000002
9033,3257.46,3259.54,3257.03,3258.34,1545028380,32.956524
9034,3255.08,3258.32,3255.08,3258.32,1545028440,32.39012
9035,3255.13,3258.3,3254.67,3255.54,1545028500,23.619635
9036,3255.25,3255.59,3254.57,3255.11,1545028560,23.117276999999998
9037,3255.87,3258.34,3254.8,3255.0,1545028620,46.54954
9038,3257.21,3257.71,3255.87,3255.89,1545028680,19.484885000000002
9039,3256.19,3257.53,3256.12,3257.23,1545028740,29.770021000000003
9040,3253.94,3256.8,3251.76,3256.19,1545028800,35.242284999999995
9041,3252.84,3253.93,3252.07,3252.88,1545028860,16.183947
9042,3253.84,3254.0,3252.86,3252.86,1545028920,24.487926
9043,3252.86,3253.99,3252.09,3253.49,1545028980,24.464684
9044,3252.02,3252.9,3250.53,3252.09,1545029040,32.827636
9045,3249.97,3252.0,3248.01,3252.0,1545029100,36.508342999999996
9046,3248.73,3249.47,3248.11,3248.64,1545029160,24.139056
9047,3249.05,3249.41,3248.33,3248.99,1545029220,24.794099
9048,3249.34,3250.41,3249.12,3249.28,1545029280,20.356101000000002
9049,3250.44,3250.44,3248.13,3249.34,1545029340,12.783021000000002
9050,3249.44,3250.32,3248.21,3249.45,1545029400,7.935142999999999
9051,3249.33,3249.34,3248.0,3248.23,1545029460,30.145134000000002
9052,3249.0,3249.34,3246.2,3248.43,1545029520,42.188103999999996
9053,3249.0,3249.34,3249.0,3249.0,1545029580,32.080146
9054,3250.5,3252.01,3249.0,3249.0,1545029640,16.976437
9055,3250.97,3251.76,3250.02,3251.0,1545029700,6.360337
9056,3253.05,3253.15,3250.91,3250.99,1545029760,9.818016
9057,3253.17,3253.17,3251.99,3252.18,1545029820,13.942870000000001
9058,3253.23,3253.87,3252.06,3252.73,1545029880,14.898104
9059,3252.09,3253.46,3252.09,3252.94,1545029940,9.656417999999999
9060,3253.29,3253.39,3252.09,3252.09,1545030000,9.642761
9061,3253.6,3254.98,3252.73,3252.73,1545030060,16.720617999999998
9062,3254.93,3254.93,3253.6,3253.62,1545030120,10.083591
9063,3256.22,3256.62,3254.4,3254.95,1545030180,13.277432000000001
9064,3255.25,3256.75,3254.95,3256.22,1545030240,5.863752
9065,3253.92,3256.43,3253.92,3255.86,1545030300,7.022664999999999
9066,3249.98,3255.47,3249.31,3255.47,1545030360,12.638736999999999
9067,3248.0,3253.3,3248.0,3250.0,1545030420,20.72942
9068,3249.86,3249.93,3248.01,3249.93,1545030480,5.530889
9069,3248.95,3249.86,3248.42,3249.63,1545030540,11.888045
9070,3249.36,3250.33,3249.33,3249.76,1545030600,11.347935000000001
9071,3249.52,3251.0,3248.51,3249.52,1545030660,16.637623
9072,3251.0,3251.0,3249.5,3250.0,1545030720,12.456232
9073,3251.0,3251.0,3249.85,3250.48,1545030780,11.351059
9074,3249.34,3250.97,3249.1,3250.5,1545030840,13.041493
9075,3249.13,3249.8,3248.19,3249.8,1545030900,5.584912999999999
9076,3249.13,3249.13,3248.16,3249.13,1545030960,15.385860999999998
9077,3249.77,3249.77,3248.94,3249.1,1545031020,6.836110000000001
9078,3249.77,3249.77,3248.41,3249.56,1545031080,31.773234999999996
9079,3250.07,3251.0,3248.17,3249.77,1545031140,16.628404
9080,3250.21,3251.0,3250.08,3251.0,1545031200,5.982381
9081,3254.99,3254.99,3250.22,3250.98,1545031260,17.298049
9082,3255.92,3257.77,3253.7,3254.96,1545031320,15.739660999999998
9083,3255.93,3257.16,3255.9,3256.33,1545031380,19.402759
9084,3255.99,3256.85,3255.01,3255.91,1545031440,11.525805
9085,3255.65,3256.66,3255.0,3255.35,1545031500,9.52224
9086,3255.79,3256.37,3255.0,3255.12,1545031560,7.885041999999999
9087,3255.11,3256.28,3255.0,3255.38,1545031620,9.689148
9088,3262.94,3262.95,3255.19,3255.83,1545031680,63.841857
9089,3262.68,3264.19,3260.06,3262.94,1545031740,34.432925
9090,3262.89,3264.2,3262.68,3262.68,1545031800,14.025117000000002
9091,3259.72,3264.2,3258.07,3262.82,1545031860,17.491222
9092,3256.46,3260.12,3256.45,3258.17,1545031920,9.745252
9093,3259.5,3260.0,3256.46,3256.46,1545031980,11.392093
9094,3256.37,3259.43,3256.37,3259.43,1545032040,6.356185
9095,3257.9,3258.99,3256.46,3257.22,1545032100,8.787443
9096,3257.54,3259.77,3257.24,3258.0,1545032160,13.363553
9097,3259.72,3259.73,3258.17,3258.17,1545032220,6.39265
9098,3261.99,3262.44,3258.5,3259.7,1545032280,24.916558
9099,3261.3,3261.98,3259.73,3260.84,1545032340,15.925854000000001
9100,3260.06,3261.29,3260.0,3260.89,1545032400,10.239233
9101,3259.97,3261.0,3258.44,3260.08,1545032460,15.696845000000001
9102,3260.01,3262.32,3258.47,3259.92,1545032520,16.456228
9103,3258.38,3262.31,3258.17,3260.19,1545032580,11.404155000000001
9104,3259.72,3262.31,3258.34,3259.02,1545032640,15.965326000000001
9105,3260.76,3262.78,3260.06,3260.26,1545032700,5.712438
9106,3261.4,3262.83,3259.86,3262.04,1545032760,15.641489000000002
9107,3261.0,3261.38,3259.23,3261.38,1545032820,21.835467
9108,3263.03,3263.48,3259.72,3261.0,1545032880,28.479609000000004
9109,3263.87,3264.03,3262.33,3262.33,1545032940,59.241347
9110,3269.59,3270.05,3262.76,3264.2,1545033000,56.162156
9111,3277.78,3280.0,3269.58,3269.59,1545033060,135.528623
9112,3273.32,3279.22,3270.0,3277.78,1545033120,34.370305
9113,3272.26,3273.92,3270.01,3273.32,1545033180,21.049338
9114,3277.22,3277.77,3270.47,3272.26,1545033240,37.689103
9115,3278.15,3279.94,3275.03,3277.77,1545033300,47.809174
9116,3275.37,3278.0,3275.37,3278.0,1545033360,11.922326
9117,3273.45,3276.0,3270.01,3275.15,1545033420,24.29012
9118,3277.02,3279.0,3271.46,3273.46,1545033480,13.186098000000001
9119,3273.33,3278.95,3272.42,3277.02,1545033540,25.796889999999998
9120,3278.53,3279.16,3272.45,3273.33,1545033600,25.367176999999998
9121,3287.8,3288.99,3278.53,3278.54,1545033660,178.039977
9122,3281.06,3289.28,3280.91,3286.88,1545033720,80.29251500000001
9123,3284.02,3286.75,3281.71,3282.27,1545033780,29.216168
9124,3278.08,3285.76,3278.08,3284.05,1545033840,27.941193
9125,3282.73,3284.99,3277.41,3278.06,1545033900,27.709516999999998
9126,3279.93,3282.53,3279.31,3281.14,1545033960,12.76791
9127,3276.44,3279.9,3274.09,3279.81,1545034020,27.329891999999997
9128,3277.3,3278.83,3273.32,3275.02,1545034080,22.182798000000002
9129,3277.98,3279.0,3276.76,3276.78,1545034140,12.369201
9130,3271.31,3277.07,3270.56,3277.07,1545034200,28.625128999999998
9131,3268.96,3274.18,3265.4,3274.18,1545034260,29.362609999999997
9132,3272.72,3274.72,3266.45,3268.95,1545034320,22.317079
9133,3272.94,3274.42,3272.72,3272.72,1545034380,10.037941
9134,3270.0,3273.98,3269.01,3272.96,1545034440,36.185263
9135,3269.9,3270.0,3268.0,3269.39,1545034500,29.896617
9136,3274.57,3275.42,3268.71,3268.71,1545034560,23.243731
9137,3275.93,3276.23,3271.91,3274.91,1545034620,22.872998000000003
9138,3272.88,3275.93,3270.48,3275.93,1545034680,28.567402
9139,3269.86,3272.76,3268.29,3271.27,1545034740,14.534254999999998
9140,3267.6,3270.68,3264.1,3269.86,1545034800,32.555158
9141,3266.83,3268.07,3264.95,3265.8,1545034860,10.205010000000001
9142,3265.02,3266.8,3264.21,3266.42,1545034920,12.746051
9143,3265.24,3266.8,3264.42,3265.0,1545034980,20.323348
9144,3266.28,3266.67,3265.24,3266.66,1545035040,13.439036999999999
9145,3264.98,3266.3,3264.98,3265.8,1545035100,14.376594
9146,3268.0,3269.0,3264.98,3266.17,1545035160,19.216476999999998
9147,3267.37,3268.41,3266.01,3268.41,1545035220,7.961226
9148,3266.01,3268.09,3266.01,3267.37,1545035280,11.854017
9149,3267.37,3267.41,3264.02,3266.6,1545035340,22.284941
9150,3268.24,3268.24,3264.72,3267.35,1545035400,13.085186
9151,3267.98,3269.64,3267.78,3268.23,1545035460,12.260644000000001
9152,3269.49,3270.69,3268.0,3268.44,1545035520,10.945297
9153,3266.38,3270.0,3265.51,3270.0,1545035580,27.273418
9154,3266.36,3266.38,3265.05,3265.84,1545035640,16.941372
9155,3267.72,3267.72,3265.9,3266.24,1545035700,11.337423
9156,3269.35,3269.86,3266.66,3267.72,1545035760,14.707175
9157,3270.85,3270.97,3269.35,3269.84,1545035820,12.717546
9158,3265.5,3270.97,3264.0,3269.76,1545035880,13.808503
9159,3266.95,3267.49,3264.04,3265.07,1545035940,25.808837
9160,3265.93,3266.99,3264.69,3265.99,1545036000,7.179347
9161,3265.11,3266.97,3265.11,3265.92,1545036060,9.875416
9162,3266.08,3266.19,3264.68,3265.81,1545036120,14.455067999999999
9163,3265.52,3267.0,3264.68,3266.37,1545036180,13.742099
9164,3266.7,3266.75,3265.39,3265.52,1545036240,8.108651
9165,3267.34,3267.92,3266.4,3266.4,1545036300,24.322498
9166,3267.83,3267.92,3267.01,3267.52,1545036360,19.722084
9167,3268.62,3269.25,3267.79,3267.79,1545036420,8.410207000000002
9168,3268.96,3270.0,3268.22,3269.22,1545036480,5.818048
9169,3270.0,3270.0,3266.69,3268.77,1545036540,26.058697
9170,3270.0,3270.0,3267.24,3268.96,1545036600,21.432132
9171,3273.43,3275.0,3269.99,3269.99,1545036660,17.69214
9172,3272.0,3273.61,3272.0,3272.75,1545036720,15.82608
9173,3271.74,3272.33,3269.82,3272.33,1545036780,7.623038
9174,3272.11,3272.64,3270.46,3270.46,1545036840,10.852138
9175,3272.0,3273.25,3272.0,3272.46,1545036900,32.828239
9176,3273.31,3273.9,3272.04,3273.03,1545036960,13.325737
9177,3273.29,3276.87,3272.07,3273.31,1545037020,42.963161
9178,3271.72,3274.0,3271.72,3273.04,1545037080,13.151288000000001
9179,3268.98,3271.69,3267.5,3271.28,1545037140,10.783854
9180,3268.23,3270.08,3267.5,3267.5,1545037200,20.592588
9181,3267.48,3269.3,3267.48,3269.3,1545037260,11.699575999999999
9182,3266.32,3268.0,3266.27,3267.79,1545037320,14.123795999999999
9183,3267.0,3267.73,3266.32,3267.28,1545037380,9.90395
9184,3264.7,3267.71,3264.7,3267.0,1545037440,12.012862
9185,3267.79,3270.04,3264.06,3264.7,1545037500,47.502583
9186,3267.6,3268.0,3265.87,3267.81,1545037560,8.346160000000001
9187,3265.1,3267.46,3264.06,3266.19,1545037620,9.865016
9188,3263.46,3265.37,3263.0,3265.1,1545037680,21.156736
9189,3263.98,3264.0,3263.0,3263.46,1545037740,18.651401
9190,3266.03,3266.06,3263.05,3263.98,1545037800,25.812763
9191,3266.05,3266.05,3266.01,3266.05,1545037860,6.343089
9192,3266.15,3267.57,3266.02,3266.05,1545037920,10.729232000000001
9193,3263.54,3266.53,3263.28,3266.39,1545037980,14.446629999999999
9194,3263.39,3266.07,3263.0,3266.07,1545038040,8.648639999999999
9195,3266.92,3290.0,3263.0,3263.72,1545038100,200.55760700000002
9196,3266.0,3267.38,3265.44,3266.94,1545038160,18.606146
9197,3267.19,3268.42,3266.0,3266.0,1545038220,12.453644
9198,3268.59,3270.13,3267.91,3268.41,1545038280,6.689605
9199,3267.0,3269.93,3265.0,3268.52,1545038340,12.279227
9200,3267.73,3268.85,3266.03,3266.98,1545038400,6.277221
9201,3266.57,3268.45,3266.22,3266.22,1545038460,8.766909
9202,3267.48,3269.38,3266.59,3268.43,1545038520,4.75472
9203,3269.06,3269.45,3267.71,3268.94,1545038580,9.445136
9204,3269.75,3269.99,3267.6,3269.29,1545038640,16.706203
9205,3270.01,3273.52,3268.86,3269.75,1545038700,12.92891
9206,3271.04,3273.0,3270.0,3270.02,1545038760,16.498979000000002
9207,3272.38,3272.78,3271.04,3271.66,1545038820,8.662144999999999
9208,3270.57,3272.36,3269.67,3272.36,1545038880,10.177863
9209,3270.95,3271.25,3269.78,3270.48,1545038940,7.971481
9210,3268.01,3270.82,3267.99,3270.23,1545039000,13.707192000000001
9211,3267.99,3268.95,3267.99,3268.27,1545039060,10.34122
9212,3268.0,3268.98,3267.99,3267.99,1545039120,9.64798
9213,3268.43,3269.13,3268.0,3268.02,1545039180,8.485807000000001
9214,3269.46,3272.61,3268.13,3268.13,1545039240,12.32005
9215,3274.83,3275.0,3270.14,3270.14,1545039300,29.333577000000002
9216,3275.75,3277.07,3272.97,3275.11,1545039360,16.484907999999997
9217,3274.2,3276.0,3273.3,3275.75,1545039420,13.402442
9218,3276.22,3277.35,3274.24,3274.96,1545039480,11.893228
9219,3276.91,3279.4,3273.99,3277.03,1545039540,23.789353
9220,3276.07,3277.01,3273.99,3276.0,1545039600,14.516678
9221,3275.7,3276.68,3275.05,3276.07,1545039660,10.527547
9222,3275.98,3276.0,3274.46,3275.98,1545039720,17.482506
9223,3273.0,3275.98,3272.25,3275.37,1545039780,18.987641
9224,3272.18,3275.59,3272.18,3273.94,1545039840,18.548566
9225,3274.78,3274.89,3272.18,3272.18,1545039900,10.785528
9226,3273.06,3274.64,3272.18,3273.04,1545039960,21.240888
9227,3274.75,3275.57,3272.25,3272.25,1545040020,22.626983
9228,3275.9,3276.68,3273.79,3275.79,1545040080,20.27176
9229,3275.79,3276.66,3274.77,3275.88,1545040140,7.9770520000000005
9230,3277.04,3278.02,3274.75,3275.98,1545040200,17.346582
9231,3277.14,3278.98,3276.38,3277.96,1545040260,9.116013
9232,3276.45,3277.14,3276.44,3276.82,1545040320,7.285617
9233,3275.91,3277.22,3274.75,3276.92,1545040380,8.41125
9234,3275.48,3277.0,3274.0,3275.94,1545040440,19.819927
9235,3269.08,3275.44,3269.08,3274.19,1545040500,50.732537
9236,3269.2,3271.89,3269.2,3269.51,1545040560,19.624625
9237,3268.08,3270.03,3267.84,3269.2,1545040620,10.761428
9238,3266.36,3269.58,3264.18,3268.56,1545040680,26.530535999999998
9239,3264.09,3268.05,3263.26,3267.52,1545040740,13.895283
9240,3266.15,3267.88,3264.14,3266.53,1545040800,7.7989809999999995
9241,3268.45,3270.28,3266.19,3266.21,1545040860,7.195392
9242,3267.28,3269.22,3267.26,3268.47,1545040920,14.269687
9243,3267.26,3268.66,3267.11,3267.31,1545040980,10.862016
9244,3266.02,3267.55,3265.05,3267.53,1545041040,9.167263
9245,3265.79,3266.02,3264.0,3265.01,1545041100,9.958116
9246,3264.84,3267.25,3264.51,3264.57,1545041160,13.087708000000001
9247,3266.79,3266.93,3264.65,3266.02,1545041220,15.609779999999999
9248,3263.1,3266.79,3263.1,3266.79,1545041280,27.983833
9249,3258.88,3263.97,3257.14,3263.1,1545041340,152.500429
9250,3258.19,3259.2,3255.21,3258.85,1545041400,36.509032
9251,3259.91,3263.41,3256.9,3258.19,1545041460,19.881454
9252,3260.79,3262.88,3259.39,3259.94,1545041520,13.315451999999999
9253,3262.05,3262.09,3260.0,3261.24,1545041580,8.957386999999999
9254,3256.4,3261.85,3255.22,3260.8,1545041640,43.577692
9255,3256.05,3258.56,3256.0,3256.46,1545041700,11.121796
9256,3260.67,3260.86,3256.09,3257.93,1545041760,16.193901999999998
9257,3259.51,3260.65,3257.62,3260.65,1545041820,14.411914999999999
9258,3260.47,3260.47,3257.85,3259.51,1545041880,26.210418
9259,3261.79,3265.54,3260.87,3260.87,1545041940,34.872536
9260,3262.17,3263.48,3261.52,3262.22,1545042000,12.411899
9261,3261.51,3262.76,3260.24,3261.84,1545042060,13.213029999999998
9262,3260.05,3261.93,3260.0,3260.42,1545042120,12.670499000000001
9263,3258.74,3261.0,3258.72,3260.03,1545042180,13.997232
9264,3259.42,3260.9,3258.76,3260.0,1545042240,15.728998
9265,3260.5,3262.56,3259.08,3259.08,1545042300,10.547852
9266,3260.0,3262.38,3259.9,3261.28,1545042360,45.537787
9267,3260.14,3262.27,3260.14,3261.43,1545042420,13.522151000000001
9268,3260.96,3262.18,3260.14,3261.4,1545042480,8.507427
9269,3261.23,3262.0,3259.08,3261.0,1545042540,20.028403
9270,3261.54,3262.77,3260.71,3260.94,1545042600,20.824031
9271,3264.71,3264.71,3261.6,3261.72,1545042660,25.730847
9272,3264.99,3265.0,3263.59,3264.7,1545042720,30.077002
9273,3264.98,3265.0,3264.97,3265.0,1545042780,0.128161
9274,3265.63,3267.92,3263.8,3267.66,1545042840,37.504069
9275,3266.69,3266.7,3265.63,3266.65,1545042900,21.705414
9276,3265.68,3266.7,3265.63,3266.7,1545042960,19.38516
9277,3266.14,3266.61,3265.66,3265.67,1545043020,19.365422
9278,3266.02,3266.63,3266.0,3266.14,1545043080,22.068926
9279,3266.12,3266.7,3266.01,3266.01,1545043140,19.095021
9280,3266.68,3266.7,3266.02,3266.12,1545043200,19.090653
9281,3266.52,3266.7,3265.63,3266.37,1545043260,19.963074
9282,3264.59,3266.52,3263.58,3266.03,1545043320,21.577537
9283,3269.42,3272.98,3263.68,3263.68,1545043380,47.703984000000005
9284,3267.29,3270.7,3267.0,3269.54,1545043440,28.702372999999998
9285,3266.2,3269.09,3265.54,3269.09,1545043500,31.035871999999998
9286,3266.45,3266.96,3265.58,3266.43,1545043560,24.376145
9287,3266.39,3266.9,3265.93,3266.47,1545043620,21.896535999999998
9288,3266.88,3266.9,3265.89,3266.7,1545043680,24.294469
9289,3265.23,3266.9,3265.21,3265.92,1545043740,26.806835999999997
9290,3266.0,3266.61,3265.0,3266.61,1545043800,8.658397
9291,3265.98,3266.9,3265.24,3265.78,1545043860,15.458141
9292,3265.52,3266.85,3265.01,3265.42,1545043920,7.109732000000001
9293,3265.7,3266.81,3265.04,3265.52,1545043980,6.759644000000001
9294,3266.22,3266.78,3265.7,3266.21,1545044040,6.764603
9295,3266.31,3266.75,3265.0,3266.75,1545044100,9.904416000000001
9296,3265.68,3265.99,3265.0,3265.87,1545044160,10.601650999999999
9297,3265.83,3266.77,3265.0,3265.84,1545044220,22.777765
9298,3265.66,3266.78,3265.02,3266.32,1545044280,13.330718
9299,3265.96,3266.78,3263.82,3266.0,1545044340,49.263298999999996
9300,3268.14,3270.24,3264.94,3265.96,1545044400,43.178917
9301,3270.01,3270.01,3266.73,3268.14,1545044460,62.254560999999995
9302,3268.01,3269.96,3267.47,3269.15,1545044520,9.875058000000001
9303,3266.75,3269.96,3266.42,3268.01,1545044580,13.12938
9304,3267.34,3267.36,3265.9,3267.0,1545044640,17.007316
9305,3266.52,3267.33,3265.69,3266.85,1545044700,5.625466
9306,3266.52,3267.36,3266.01,3266.87,1545044760,7.8688009999999995
9307,3265.08,3267.36,3265.0,3267.3,1545044820,16.175004
9308,3265.8,3266.3,3264.16,3265.66,1545044880,5.704861
9309,3263.99,3265.68,3261.0,3264.56,1545044940,40.077869
9310,3263.14,3265.06,3261.81,3263.99,1545045000,20.747393
9311,3262.57,3263.26,3261.01,3262.78,1545045060,16.270528
9312,3261.17,3262.57,3260.57,3262.57,1545045120,19.264865
9313,3262.57,3263.74,3260.49,3261.17,1545045180,21.597620000000003
9314,3258.43,3262.26,3257.5,3260.54,1545045240,27.050388
9315,3261.71,3262.35,3258.46,3259.47,1545045300,13.891589999999999
9316,3261.7,3263.68,3261.57,3261.71,1545045360,10.936491
9317,3262.5,3263.9,3261.76,3261.76,1545045420,9.697335
9318,3263.04,3263.9,3261.89,3262.5,1545045480,11.558897
9319,3263.87,3263.9,3262.53,3263.04,1545045540,9.849801
9320,3263.98,3264.29,3262.64,3263.5,1545045600,26.695028000000004
9321,3262.91,3264.19,3262.91,3263.65,1545045660,6.223183000000001
9322,3262.6,3263.96,3262.59,3263.62,1545045720,11.245308
9323,3261.98,3262.99,3261.85,3262.82,1545045780,10.731924000000001
9324,3261.98,3262.0,3259.0,3261.85,1545045840,21.657422
9325,3261.99,3262.97,3261.75,3262.0,1545045900,23.862388
9326,3258.82,3262.0,3258.66,3261.99,1545045960,21.151411
9327,3260.0,3260.0,3258.84,3259.85,1545046020,12.425085000000001
9328,3258.02,3260.0,3258.02,3259.98,1545046080,11.128098
9329,3259.66,3260.0,3258.02,3258.29,1545046140,10.026124000000001
9330,3259.0,3259.93,3258.12,3258.12,1545046200,7.029209
9331,3259.24,3259.74,3258.38,3258.68,1545046260,8.039946
9332,3259.94,3259.99,3258.39,3259.11,1545046320,5.86905
9333,3259.96,3260.0,3259.0,3259.0,1545046380,7.192717999999999
9334,3260.0,3260.0,3259.94,3260.0,1545046440,5.613713
9335,3261.65,3261.96,3259.97,3259.98,1545046500,21.896356
9336,3264.0,3264.0,3259.97,3261.01,1545046560,42.11571
9337,3264.83,3265.14,3263.99,3264.0,1545046620,14.35808
9338,3264.83,3265.54,3264.83,3264.92,1545046680,20.909315
9339,3264.83,3264.85,3264.29,3264.84,1545046740,9.403704
9340,3264.85,3264.85,3264.83,3264.83,1545046800,27.192946000000003
9341,3266.04,3266.4,3264.84,3264.85,1545046860,13.923941000000001
9342,3266.97,3267.71,3266.0,3266.0,1545046920,25.047627
9343,3267.01,3267.67,3266.18,3266.7,1545046980,8.473353
9344,3267.0,3267.43,3266.2,3266.26,1545047040,5.234827
9345,3270.0,3270.0,3266.37,3266.55,1545047100,111.89256
9346,3270.0,3273.11,3270.0,3270.0,1545047160,45.726879
9347,3270.25,3272.48,3270.0,3270.0,1545047220,26.436771999999998
9348,3270.38,3271.8,3270.0,3270.25,1545047280,24.944076000000003
9349,3270.5,3271.73,3270.18,3271.38,1545047340,8.794056
9350,3269.67,3271.54,3268.8,3271.54,1545047400,32.460203
9351,3267.82,3269.74,3267.32,3269.66,1545047460,7.377566000000001
9352,3269.66,3270.0,3267.75,3267.75,1545047520,5.224468
9353,3270.84,3270.84,3269.0,3269.17,1545047580,14.615706
